Kepler-1235,2,1.1,1,14.52543042,1.168867524,5326.6,60,4.332,0.1,0.083,0.04,13.889,0.1,1.820943276,0.014804075
Kepler-1604,1,1.8,1,17.59345229,5.618357826,4884.2,60,4.549,0.1,0.067,0.04,14.915,0.1,1.819115519,0.021205872
Kepler-1061,1,4.5,1,9.829404036,0.049310158,5994.4,60,4.516,0.1,-0.089,0.04,13.263,0.1,1.81152474,0.014645463
Kepler-1298,1,10.3,1,11.059,0.011,6237.6,60,4.059,0.1,-0.022,0.04,11.392,0.1,1.809055088,0.022626368
Kepler-1458,1,2.3,1,16.36981685,0.104736472,5413.6,60,4.621,0.1,0.054,0.04,14.19,0.1,1.807913603,0.016229372
Kepler-999,1,10.5,1,7.306,0.045,6200.9,60,4.195,0.1,0.04,0.04,12.239,0.1,1.806315377,0.026983422
Kepler-956,1,3.3,1,14.00656941,0.066465952,5918.4,60,4.495,0.1,0.053,0.04,13.345,0.1,1.806220135,0.014234483
Kepler-1605,1,2.8,1,18.72788247,1.222270138,5087,60,3.81,0.1,-0.296,0.04,12.429,0.1,1.802086871,0.02208954
Kepler-986,1,1.8,1,27.37265273,4.371969859,5610.6,60,4.378,0.1,0.251,0.04,13.668,0.1,1.794931422,0.019423627
Kepler-142,3,2.1,1,29.48173211,0.404255536,5759,60,4.314,0.1,0.048,0.04,13.203,0.1,1.793686744,0.013506008
Kepler-1046,1,4.8,1,10.06696593,0.051710286,6004.2,60,4.499,0.1,0.036,0.04,13.286,0.1,1.789544152,0.092411543
Kepler-1586,1,5,1,35.18796646,4.083284168,6130.5,60,4.299,0.1,-0.206,0.04,13.096,0.1,1.780989874,0.014710781
Kepler-465,1,7,1,21.63437607,2.813222485,6207.3,60,4.348,0.1,-0.164,0.04,12.663,0.1,1.779437794,0.022422357
Kepler-605,2,1.3,1,30.92109131,8.094316771,5349.7,60,4.488,0.1,0.055,0.04,14.14,0.1,1.767899903,0.016790792
Kepler-640,1,1.8,1,28.32017667,0.30609914,5599.9,60,4.4,0.1,0.142,0.04,13.721,0.1,1.764021336,0.015340893
Kepler-165,2,1.3,1,17.47036798,5.162851174,5099.7,60,4.742,0.1,-0.248,0.04,14.802,0.1,1.754176579,0.019752832
Kepler-1035,1,2.7,1,33.935,0.079,5737.3,60,4.331,0.1,0.192,0.04,12.987,0.1,1.752964222,0.06186826
Kepler-145,2,6.7,1,23.22953838,3.519989061,6110.2,60,4.039,0.1,0.058,0.04,11.931,0.1,1.735662614,0.025527682
Kepler-1482,1,1.9,1,23.24016738,0.202770513,5427.8,60,4.558,0.1,0.004,0.04,13.747,0.1,1.73382932,0.034628371
Kepler-1005,1,1.6,1,14.22704559,0.356894442,5728.4,60,4.308,0.1,0.021,0.04,13.25,0.1,1.732303507,0.01351127
Kepler-1117,1,2.3,1,15.47389985,0.507472967,5428.6,60,4.479,0.1,0.218,0.04,14.102,0.1,1.730314863,0.01835797
Kepler-853,1,13.8,1,5.269,0.032,6318.2,60,4.255,0.1,0.119,0.04,12.32,0.1,1.729809608,0.021453923
Kepler-477,1,0.9,1,17.09428602,0.747405447,5035.1,60,4.563,0.1,-0.375,0.04,13.536,0.1,1.725242739,0.085863867
Kepler-1199,1,2.3,1,20.49487954,2.116974772,5843.4,60,4.247,0.1,-0.382,0.04,13.037,0.1,1.719779887,0.099669534
Kepler-961,1,2.4,1,15.836,0.006,5560,60,4.637,0.1,0.05,0.04,14.101,0.1,1.712437192,0.017326817
Kepler-828,1,1.3,1,29.88594387,0.275853367,4964.9,60,4.693,0.1,-0.083,0.04,15.055,0.1,1.709447177,0.019495085
Kepler-209,2,0.6,1,27.26060599,3.339390262,5563.9,60,4.482,0.1,0.14,0.04,13.998,0.1,1.704495607,0.016563872
KOI-4374,0,1.3,1,33.37787661,8.844088056,5371.8,60,4.439,0.1,-0.05,0.04,14.108,0.1,1.698905814,0.018629632
KIC 7826323,0,217,24,19.371,0.224,5644,126,4.3,0.2,-0.18,0.16,14.422,0.1,1.687602495,0.01538391
Kepler-965,1,2.9,1,22.53303476,3.132609435,5880.7,60,4.316,0.1,-0.048,0.04,13.35,0.1,1.687100313,0.018151354
Kepler-140,2,4.4,1,13.30371093,0.237191826,6023.6,60,4.318,0.1,-0.028,0.04,12.996,0.1,1.684057603,0.020418452
Kepler-585,1,2.8,1,18.6866617,0.130076655,5542.3,60,4.551,0.1,0.264,0.04,14.034,0.1,1.680051727,0.016047558
Kepler-110,2,3.3,1,36.55500544,4.176433806,5956.1,60,4.273,0.1,-0.099,0.04,12.935,0.1,1.676379966,0.023378672
Kepler-6,1,2.6,1,18.28942297,1.949485415,5659.7,60,4.153,0.1,0.359,0.04,13.303,0.1,1.674652661,0.014482032
Kepler-436,2,3.2,1,16.005,0.004,4734.3,60,4.794,0.1,-0.088,0.04,15.856,0.1,1.67104619,0.043739008
2MASS J19282996+4901246,0,213,19,38.88,1.38,4996,168,3.48,0.43,0.02,0.13,13.862,0.1,1.670194409,0.014856729
Kepler-189,2,1.8,1,35.70707505,11.11878847,5045.3,60,4.576,0.1,-0.036,0.04,14.859,0.1,1.661828406,0.019997496
Kepler-1443,1,11.6,1,4.894843507,2.004855465,6343.9,60,4.484,0.1,-0.068,0.04,12.278,0.1,1.658214984,0.059647217
Kepler-831,1,1.6,1,21.74632967,2.456682052,5687.7,60,4.374,0.1,-0.076,0.04,13.687,0.1,1.656038349,0.015522971
Kepler-191,3,1.8,1,21.246,0.009,5191.1,60,4.688,0.1,0.13,0.04,14.808,0.1,1.653588548,0.022142507
Kepler-206,3,0.7,1,31.14891959,3.746007528,5690.8,60,4.293,0.1,0.056,0.04,13.484,0.1,1.653404246,0.013796305
Kepler-653,2,1.3,1,24.93802407,5.044560008,5612.1,60,4.236,0.1,0.327,0.04,13.387,0.1,1.650004807,0.012676472
Kepler-889,1,3.1,1,18.84028296,0.225343749,5884.8,60,4.09,0.1,0.217,0.04,12.71,0.1,1.642704482,0.021014652
Kepler-242,2,3,1,15.773,0.009,4875.7,60,4.728,0.1,-0.023,0.04,15.376,0.1,1.637732272,0.030673098
ASAS J185911+4815.8,0,208,25,0.297,0.005,5788,228,4.03,0.39,-0.35,0.23,13.965,0.1,1.633873644,0.101141737
Kepler-179,2,1.8,1,16.52696056,10.87251349,5256.9,60,4.503,0.1,0.121,0.04,14.613,0.1,1.622339422,0.017759598
Kepler-1442,1,12.8,1,5.381352505,0.963574597,6387.9,60,4.202,0.1,0.146,0.04,12.146,0.1,1.614387477,0.024924645
Kepler-181,2,2,1,34.770133,4.173440658,5120,60,4.538,0.1,-0.045,0.04,14.707,0.1,1.612666173,0.021239697
TYC 3560-3023-1,0,250,30,4.642,nan,7283,204,3.92,0.14,-0.03,0.12,11.599,0.1,1.604485256,0.02012283
Kepler-1274,1,6.8,1,17.018389,0.24237419,6197.4,60,4.035,0.1,0.17,0.04,11.752,0.1,1.598613487,0.029259018
Kepler-1359,1,3.2,1,25.343,0.082,4698.9,60,4.651,0.1,-0.029,0.04,15.768,0.1,1.598535104,0.037043379
Kepler-1559,1,2,1,31.92398272,5.009337789,5223.5,60,4.44,0.1,0.13,0.04,14.5,0.1,1.59804903,0.024993287
Kepler-1485,1,3.9,1,18.47338174,2.759181752,5980.3,60,4.21,0.1,0.054,0.04,13.204,0.1,1.595555017,0.016700414
Kepler-339,3,1.8,1,16.916,0.005,5446.3,60,4.684,0.1,-0.002,0.04,14.531,0.1,1.593197477,0.024371328
Kepler-1598,1,2.7,1,14.21375243,0.083541752,5763.2,60,4.515,0.1,0.053,0.04,13.874,0.1,1.584533821,0.018637775
Kepler-561,2,1.6,1,26.336,0.121,5479.2,60,4.485,0.1,0.265,0.04,14.361,0.1,1.580852078,0.023988984
Kepler-115,2,3.5,1,13.82956573,0.168852999,5999.6,60,4.367,0.1,-0.024,0.04,13.431,0.1,1.574883976,0.017722515
Kepler-1227,1,1.5,1,20.42794932,3.117166648,5485.1,60,4.504,0.1,-0.069,0.04,14.183,0.1,1.574514518,0.015639239
Kepler-402,4,6.3,1,9.127384461,0.072158518,6119.1,60,4.381,0.1,-0.055,0.04,13.268,0.1,1.570408265,0.01852782
Kepler-246,2,2.4,1,23.175,0.076,5088.5,60,4.583,0.1,0.203,0.04,15.024,0.1,1.568774122,0.022608277
Kepler-883,1,1,1,35.9603589,5.669541626,5953.4,60,4.334,0.1,-0.429,0.04,13.029,0.1,1.564979301,0.017691525
Kepler-491,1,2.1,1,15.97278575,2.126401753,5521.8,60,4.228,0.1,0.369,0.04,14.014,0.1,1.556527968,0.015883573
Kepler-1466,1,0.2,1,22.98260048,4.575324174,5551.5,60,4.473,0.1,-0.429,0.04,13.926,0.1,1.553599179,0.015354239
Kepler-1232,1,1.3,1,21.81327848,8.666253291,5213.5,60,4.599,0.1,-0.017,0.04,14.803,0.1,1.551440952,0.01879241
Kepler-213,2,2.3,1,27.55280404,4.724143064,5658.2,60,4.277,0.1,0.154,0.04,13.648,0.1,1.546225132,0.017899989
Kepler-716,1,2.6,1,23.593,0.069,5063.6,60,4.703,0.1,-0.061,0.04,15.193,0.1,1.546180619,0.02159711
Kepler-549,2,1.3,1,26.28,0.216,5332.9,60,4.584,0.1,0.137,0.04,14.621,0.1,1.545670386,0.017089507
Kepler-648,1,1.6,1,23.14985779,0.220125631,5693.3,60,4.414,0.1,0.226,0.04,13.939,0.1,1.543547988,0.019252384
Kepler-201,2,2.7,1,10.40291837,4.800073827,6151.9,60,4.223,0.1,-0.028,0.04,13.004,0.1,1.542787752,0.023590243
Kepler-1593,1,3.9,1,12.02,0.82,4757.5,60,4.604,0.1,0.072,0.04,15.873,0.1,1.538857134,0.031932004
Kepler-569,1,0.7,1,27.17961891,6.410658251,5560.3,60,4.421,0.1,-0.063,0.04,14.106,0.1,1.537889477,0.017281963
Kepler-805,1,6.2,1,14.83673955,4.000249947,6111.6,60,4.139,0.1,-0.122,0.04,12.547,0.1,1.537741262,0.024426215
Kepler-522,1,13.5,1,4.919,0.007,6338,60,4.169,0.1,0.256,0.04,12.211,0.1,1.535859187,0.024901469
Kepler-77,1,2,1,30.4918777,8.038580351,5595.7,60,4.372,0.1,0.371,0.04,13.938,0.1,1.535181833,0.017124781
Kepler-803,1,2.7,1,21.68533213,2.473378798,5854.2,60,4.254,0.1,0.027,0.04,13.672,0.1,1.534325595,0.015970114
Kepler-1394,1,9.9,1,19.25578501,1.774347108,6421.5,60,3.949,0.1,-0.006,0.04,11.801,0.1,1.532808978,0.019658256
Kepler-57,2,1.6,1,33.307,3.532,5203.1,60,4.557,0.1,0.081,0.04,14.809,0.1,1.523858003,0.020635663
Kepler-11,6,0.9,1,21.07422812,5.49214926,5763.2,60,4.28,0.1,0.052,0.04,13.709,0.1,1.518406348,0.015144842
TYC 3541-331-1,0,122,24,5.226,0.009,5955,97,4.23,0.13,-0.17,0.18,12.176,0.1,1.516871377,0.070099754
Kepler-804,2,1.3,1,29.46538237,0.487861519,5704.5,60,4.318,0.1,-0.023,0.04,13.749,0.1,1.510501917,0.015071885
Kepler-192,3,1.3,1,21.27614105,9.847933141,5527.3,60,4.362,0.1,0.307,0.04,14.129,0.1,1.505708431,0.015758884
Kepler-511,1,1.9,1,29.25550136,3.162000958,5836.8,60,4.163,0.1,-0.352,0.04,12.747,0.1,1.505199366,0.02404775
Kepler-195,2,0.4,1,25.828,0.024,5232.3,60,4.641,0.1,0.039,0.04,14.813,0.1,1.504954341,0.020500992
Kepler-133,2,4,1,20.93340618,8.107691282,5711.8,60,4.151,0.1,0.286,0.04,12.848,0.1,1.502924249,0.044539344
Kepler-218,3,1.4,1,17.60802777,4.720373875,5593.7,60,4.316,0.1,0.371,0.04,13.967,0.1,1.494716198,0.014638372
Kepler-478,1,1.7,1,32.208,0.174,5154.2,60,4.521,0.1,-0.199,0.04,13.938,0.1,1.494237593,0.350628549
Kepler-111,2,2.8,1,16.957,0.105,5905.2,60,4.284,0.1,0.224,0.04,13.492,0.1,1.492720539,0.013696437
Kepler-247,3,1.6,1,33.838,3.5,5059.6,60,4.475,0.1,0.296,0.04,15.067,0.1,1.478462145,0.030650469
Kepler-200,2,1.3,1,19.12348856,0.238186267,5784.9,60,4.476,0.1,-0.031,0.04,13.984,0.1,1.472910425,0.015989635
Kepler-526,1,2.9,1,18.41666462,5.454593263,5798.5,60,4.161,0.1,0.381,0.04,13.046,0.1,1.472501985,0.01799474
Kepler-1531,1,6.6,1,20.80915353,0.323483702,6183.8,60,4.3,0.1,-0.05,0.04,13.194,0.1,1.471875003,0.012360563
Kepler-464,1,3.9,1,17.332,0.133,5919.8,60,4.098,0.1,0.262,0.04,12.702,0.1,1.469305163,0.021342709
Kepler-1067,1,2.3,1,17.422,0.024,5584.1,60,4.613,0.1,0.275,0.04,14.305,0.1,1.468965071,0.018309979
Kepler-1547,1,2.7,1,18.0268996,5.541157265,5839.5,60,4.248,0.1,0.116,0.04,13.447,0.1,1.453290574,0.013029564
Kepler-1571,1,3.1,1,15.88885692,0.112027282,5638.2,60,4.59,0.1,-0.016,0.04,13.767,0.1,1.452130213,0.016935123
Kepler-337,2,2.1,1,6.202704985,4.582112692,5634.4,60,3.96,0.1,0.066,0.04,12.727,0.1,1.446312858,0.020068496
Kepler-1327,1,1.5,1,20.61275784,2.189035934,5646.2,60,4.382,0.1,-0.273,0.04,13.914,0.1,1.445898165,0.012405286
Kepler-985,1,1.9,1,18.525,0.026,5425.2,60,4.672,0.1,0,0.04,14.767,0.1,1.443311042,0.019824617
Kepler-392,2,1.8,1,25.72607312,2.992127029,5951.3,60,4.384,0.1,-0.351,0.04,13.455,0.1,1.438731211,0.01640082
Kepler-535,1,4.9,1,10.8012552,0.141431529,6127.6,60,4.306,0.1,0.203,0.04,13.174,0.1,1.42972724,0.012494868
Kepler-204,2,2.6,1,16.82325541,0.190264668,5877.1,60,4.432,0.1,0.065,0.04,13.909,0.1,1.427374256,0.014879705
Kepler-212,2,3.8,1,21.59894671,0.283527933,5879.6,60,4.141,0.1,0.222,0.04,13.178,0.1,1.426452186,0.017717473
Kepler-1385,1,2.2,1,21.12364432,1.92370895,5727.1,60,4.182,0.1,0.32,0.04,12.858,0.1,1.423669279,0.032629585
Kepler-554,1,1.7,1,36.73477852,9.76883061,5457.9,60,4.367,0.1,0.341,0.04,14.313,0.1,1.419466313,0.017912924
Kepler-1156,1,0.8,1,15.99209184,3.070155163,5667.4,60,4.495,0.1,-0.189,0.04,14.152,0.1,1.417670808,0.014991449
Kepler-297,2,1.3,1,23.74785671,0.703162104,5692.6,60,4.514,0.1,-0.106,0.04,14.232,0.1,1.416010818,0.016555926
Kepler-461,1,7.7,1,8.552,0.005,5779.4,60,4.338,0.1,-0.064,0.04,13.704,0.1,1.415925738,0.013663699
Kepler-1100,1,2.6,1,16.53396738,0.21500135,5882.1,60,4.393,0.1,-0.064,0.04,13.862,0.1,1.412971119,0.016573189
Kepler-243,2,2.4,1,26.26876928,0.293346347,5149.3,60,4.511,0.1,0.263,0.04,15.086,0.1,1.412540981,0.019920037
Kepler-290,2,2.4,1,32.38,3.67,4962.3,60,4.714,0.1,-0.102,0.04,15.596,0.1,1.411326548,0.029263171
Kepler-1409,1,3.4,1,13.69453361,0.066843837,5112.8,60,4.621,0.1,0.179,0.04,15.168,0.1,1.410398663,0.020146514
Kepler-1069,1,2.7,1,13.84874621,6.38584092,5579,60,4.074,0.1,0.228,0.04,13.153,0.1,1.407991946,0.013065769
Kepler-424,2,2.5,1,15.09643713,0.762820614,5481.7,60,4.315,0.1,0.419,0.04,14.256,0.1,1.402773127,0.020297495
Kepler-1288,1,18.1,1,20.304,0.096,6431.4,60,4.339,0.1,0.033,0.04,13.321,0.1,1.400379638,0.09146995
Kepler-203,3,2.8,1,15.23015829,0.09259443,5886.6,60,4.407,0.1,0.079,0.04,13.989,0.1,1.393288293,0.019077365
Kepler-1435,1,9.6,1,6.492284084,0.217530038,6234.2,60,4.268,0.1,-0.138,0.04,12.938,0.1,1.39134075,0.018622362
Kepler-289,3,5.8,1,8.648,0.009,5989,60,4.596,0.1,0.027,0.04,13.956,0.1,1.390925441,0.017615177
Kepler-886,1,0.9,1,21.9534231,2.487576381,5856.7,60,4.494,0.1,-0.207,0.04,13.939,0.1,1.377044561,0.014027884
Kepler-330,2,1.1,1,46.42,4.03,5027.8,60,4.515,0.1,0.158,0.04,15.261,0.1,1.365268554,0.026606414
Kepler-1258,1,1.2,1,39.07199374,30.78448152,5627.2,60,4.323,0.1,-0.327,0.04,13.835,0.1,1.36484884,0.016934351
Kepler-301,3,1.5,1,22.686,0.208,5656.5,60,4.455,0.1,0.184,0.04,14.271,0.1,1.36181592,0.019896945
Kepler-17,1,4.5,1,12.159,0.029,5722.4,60,4.534,0.1,0.333,0.04,14.141,0.1,1.358859913,0.019756621
Kepler-422,1,1.9,1,44.47544681,20.62994318,5891.2,60,4.21,0.1,0.21,0.04,13.435,0.1,1.354645298,0.012515861
Kepler-553,2,2.4,1,23.51291386,10.33341294,5182.1,60,4.389,0.1,0.183,0.04,14.924,0.1,1.344234837,0.023498586
Kepler-1479,1,1,1,34.98382402,6.39423268,5713.4,60,4.221,0.1,-0.049,0.04,13.785,0.1,1.343585755,0.016550736
Kepler-69,2,1.4,1,46.43324792,7.888904301,5629.6,60,4.292,0.1,-0.219,0.04,13.749,0.1,1.339891664,0.014232247
Kepler-520,2,5.4,1,14.30978653,0.189510997,6009.3,60,4.451,0.1,-0.087,0.04,12.797,0.1,1.336981184,0.124295725
Kepler-1619,1,1.4,1,20.86282945,5.569800793,5649.6,60,4.202,0.1,-0.268,0.04,13.341,0.1,1.332001528,0.014741161
Kepler-170,2,1.8,1,18.07386145,8.842227365,5573.3,60,4.287,0.1,0.385,0.04,14.387,0.1,1.325139584,0.019816165
Kepler-248,2,1.1,1,25.066,0.009,4973,60,3.945,0.1,0.165,0.04,15.258,0.1,1.325112841,0.023162745
Kepler-1015,1,18.6,1,5.828511861,0.121158575,6443.3,60,4.299,0.1,0.033,0.04,12.818,0.1,1.324232469,0.026328997
Kepler-15,1,2.9,1,23.48472672,4.316728583,5662.1,60,4.19,0.1,0.266,0.04,13.758,0.1,1.323834068,0.020250726
Kepler-1082,1,1.6,1,20.45440649,1.933547474,5846.7,60,4.146,0.1,-0.127,0.04,13.38,0.1,1.323318013,0.014008929
Kepler-230,2,0.6,1,18.85586824,3.138197127,5253.1,60,4.614,0.1,-0.21,0.04,15.082,0.1,1.32146689,0.024628007
Kepler-420,1,3.5,1,26.18461505,10.8245319,5500.7,60,4.293,0.1,0.317,0.04,14.651,0.1,1.30902354,0.953778337
Kepler-1501,1,3.7,1,10.92233143,2.256205181,6015.9,60,4.308,0.1,-0.154,0.04,13.71,0.1,1.306152153,0.012508873
Kepler-527,1,8.3,1,6.886,0.176,6208.5,60,4.417,0.1,0.108,0.04,13.39,0.1,1.304417519,0.013409904
Kepler-655,1,5.6,1,16.25637683,2.552179653,6145.4,60,4.356,0.1,-0.111,0.04,13.489,0.1,1.300074188,0.01594935
Kepler-1338,1,2.3,1,39.16009357,13.86333301,5834.2,60,4.167,0.1,0.219,0.04,13.615,0.1,1.298863104,0.018782224
Kepler-914,1,3.2,1,18.08019098,4.525387657,5804.2,60,4.167,0.1,0.257,0.04,13.574,0.1,1.297966278,0.015662122
Kepler-1412,1,2.4,1,19.42421299,2.476868959,5759.1,60,4.099,0.1,-0.031,0.04,13.219,0.1,1.29451573,0.015226408
Kepler-439,1,1.7,1,19.00430845,2.534109899,5497.8,60,4.459,0.1,0.102,0.04,14.56,0.1,1.292241906,0.019601819
Kepler-725,1,2.2,1,17.459,0.022,5399.3,60,4.618,0.1,0.135,0.04,15.011,0.1,1.289909885,0.023519217
Kepler-222,3,4.2,1,10.983,0.018,5314.6,60,4.555,0.1,0.328,0.04,15.063,0.1,1.289312865,0.025471902
Kepler-363,3,3.2,1,17.11371657,0.676875815,5648.4,60,4.004,0.1,0.443,0.04,13.353,0.1,1.282441021,0.012259394
Kepler-85,4,2.1,1,23.498,0.066,5519.9,60,4.553,0.1,0.123,0.04,14.779,0.1,1.278619927,0.022803883
TYC 3148-1402-1,0,229,27,1.38902,nan,6626,120,4.12,0.11,-0.14,0.14,10.736,0.1,1.273213497,0.022553325
Kepler-368,2,3,1,20.92782352,1.316527679,5458.8,60,3.907,0.1,0.127,0.04,12.848,0.1,1.268544772,0.022782246
Kepler-1590,1,0.3,1,38.10384152,4.411013377,5707.1,60,4.356,0.1,-0.308,0.04,14.11,0.1,1.268037901,0.017814597
Kepler-208,4,5.1,1,11.24289248,0.635407446,6053.6,60,4.239,0.1,0.019,0.04,13.749,0.1,1.261017567,0.014623291
Kepler-1434,1,10.1,1,11.60869501,0.224141498,6251,60,4.062,0.1,0.242,0.04,12.086,0.1,1.260970897,0.023809493
Kepler-46,3,1.3,1,27.859,0.075,5162,60,4.587,0.1,0.172,0.04,15.262,0.1,1.258594226,0.027685138
Kepler-311,2,2.8,1,22.4138734,4.026519187,5897.3,60,4.288,0.1,-0.027,0.04,13.797,0.1,1.255453001,0.015085777
Kepler-257,3,2,1,21.679,0.042,5117.8,60,4.42,0.1,0.396,0.04,15.471,0.1,1.253532554,0.027973569
Kepler-642,1,12.7,1,4.894052115,0.036191906,6380,60,4.466,0.1,0.041,0.04,13.343,0.1,1.250671545,0.013811118
Kepler-342,4,9.5,1,7.254010195,0.234392215,6272.3,60,4.254,0.1,0.099,0.04,13.147,0.1,1.250640438,0.015616117
Kepler-224,4,2.8,1,21.878,0.063,5045.7,60,4.6,0.1,-0.064,0.04,15.644,0.1,1.250397847,0.02967672
Kepler-1421,1,6.2,1,13.13,0.249,6189.6,60,4.055,0.1,-0.056,0.04,12.788,0.1,1.247853571,0.02122159
Kepler-51,3,5.5,1,8.222,0.007,5673.8,60,4.697,0.1,0.047,0.04,14.669,0.1,1.247262325,0.021710208
Kepler-528,1,1.9,1,35.38635866,0.704646035,5723.7,60,4.25,0.1,0.075,0.04,13.936,0.1,1.246393477,0.015709537
Kepler-637,1,8.8,1,7.543981568,3.125021383,6281,60,4.369,0.1,-0.051,0.04,13.413,0.1,1.24337278,0.015241032
Kepler-219,3,3.5,1,17.101,0.09,5873.3,60,4.278,0.1,0.358,0.04,13.764,0.1,1.241775437,0.016947453
Kepler-760,2,1.8,1,21.54371615,0.693026805,5239.3,60,4.463,0.1,0.298,0.04,15.07,0.1,1.233642794,0.025493752
Kepler-1622,1,6.8,1,8.745060908,0.130834422,6187.8,60,4.298,0.1,0.105,0.04,13.385,0.1,1.226752852,0.014157622
Kepler-312,2,10.4,1,5.7323294,0.024634613,6223.5,60,4.484,0.1,0.146,0.04,12.949,0.1,1.225165912,0.021587739
Kepler-387,2,1.3,1,20.01730706,1.655825127,5789.1,60,4.311,0.1,-0.299,0.04,13.987,0.1,1.219592181,0.016675222
Kepler-1264,1,1.1,1,20.24171655,0.14327999,5605.7,60,4.631,0.1,-0.078,0.04,14.511,0.1,1.219249217,0.039117815
Kepler-982,1,4.2,1,6.926154805,0.207161638,6332.5,60,4.278,0.1,-0.196,0.04,13.205,0.1,1.219147658,0.023253505
Kepler-443,1,2.2,1,16.82530722,0.334534588,4780.6,60,4.561,0.1,0.016,0.04,15.891,0.1,1.21844638,0.034876354
Kepler-990,2,1.5,1,31.085,1.232,5577.4,60,4.372,0.1,-0.112,0.04,14.498,0.1,1.218050333,0.018972396
Kepler-1193,1,3.6,1,20.12597591,6.008604618,5850.9,60,4.146,0.1,0.092,0.04,13.467,0.1,1.217916643,0.016389626
Kepler-1025,1,4.3,1,13.81664393,1.800982478,6031.4,60,4.257,0.1,-0.217,0.04,13.573,0.1,1.216385322,0.038485721
Kepler-500,1,2.8,1,23.840781,0.339349967,5747.8,60,4.222,0.1,0.243,0.04,14.176,0.1,1.209828634,0.01844819
Kepler-1213,1,3.9,1,19.56736362,1.800509391,5940.5,60,4.119,0.1,-0.082,0.04,13.386,0.1,1.209045296,0.012866195
Kepler-143,2,2.4,1,13.17227224,10.64975664,5801.9,60,4.178,0.1,-0.011,0.04,13.77,0.1,1.206700352,0.016979337
Kepler-404,2,1.1,1,23.51704524,0.258977782,5326.4,60,4.623,0.1,-0.032,0.04,15.228,0.1,1.202126081,0.021651242
Kepler-1328,1,2,1,31.68320055,14.23363002,5596.7,60,4.164,0.1,-0.023,0.04,13.836,0.1,1.200415591,0.016300383
Kepler-380,2,3.7,1,22.01906538,1.124198251,6031,60,4.291,0.1,-0.157,0.04,13.652,0.1,1.200301244,0.021432815
Kepler-389,2,0.9,1,28.051,0.108,5072.1,60,4.655,0.1,-0.1,0.04,15.77,0.1,1.19667672,0.032323503
Kepler-1047,2,4.6,1,22.36733531,4.190051524,5658.6,60,4.232,0.1,0.289,0.04,13.351,0.1,1.194193395,0.014618279
Kepler-849,1,4.9,1,17.829,0.447,5978.8,60,4.026,0.1,0.138,0.04,12.849,0.1,1.187820305,0.023525271
Kepler-325,3,2.9,1,14.168,0.009,5540.7,60,4.735,0.1,0.023,0.04,15.009,0.1,1.18606507,0.020806551
Kepler-285,2,0.5,1,26.948,1.399,5296.3,60,4.603,0.1,0.172,0.04,15.173,0.1,1.184598736,0.022935248
Kepler-229,3,2.1,1,15.94,0.615,5001.6,60,4.678,0.1,0.062,0.04,15.841,0.1,1.182198363,0.033749695
Kepler-320,2,6.9,1,26.68107371,0.577558607,6134.3,60,4.28,0.1,-0.064,0.04,13.474,0.1,1.180995108,0.015387057
Kepler-172,4,2.2,1,23.287,0.199,5613.4,60,4.338,0.1,0.386,0.04,14.532,0.1,1.178462946,0.026146189
Kepler-521,1,15.9,1,9.691515439,8.34832474,6563.3,60,4.237,0.1,0.062,0.04,12.885,0.1,1.175422127,0.020295593
Kepler-173,2,3.6,1,14.998,0.581,5941.1,60,4.434,0.1,0.065,0.04,14.209,0.1,1.171798312,0.021192119
Kepler-23,3,1.4,1,9.112385194,2.584337653,5823.3,60,4.057,0.1,-0.09,0.04,13.438,0.1,1.167767015,0.016072886
Kepler-859,1,2.7,1,26.757,0.058,4923.2,60,4.7,0.1,-0.186,0.04,15.887,0.1,1.162880675,0.038586579
Kepler-1365,2,1.8,1,15.66093697,3.218252301,5699.6,60,4.055,0.1,0.155,0.04,13.421,0.1,1.161594185,0.016481651
Kepler-403,3,4.9,1,20.79802169,0.680905104,6094,60,4.064,0.1,0.089,0.04,12.805,0.1,1.161535939,0.022560184
Kepler-1218,1,2.4,1,8.164698011,1.983886824,5832.2,60,4.097,0.1,-0.064,0.04,13.578,0.1,1.161084996,0.018064923
Kepler-474,1,1.4,1,30.1582796,10.56694785,5667,60,4.131,0.1,-0.173,0.04,13.494,0.1,1.159608374,0.015414583
Kepler-426,1,0.1,1,21.97686964,7.072008906,5535.3,60,4.48,0.1,-0.169,0.04,14.835,0.1,1.156560069,0.019053968
KIC 8552365,0,233,22,17.352,0.533,5652,112,4.15,0.18,-0.06,0.17,13.71,0.1,1.151965347,0.020822688
Kepler-432,2,3,1,24.07378993,3.753761556,5002.2,60,3.423,0.1,0.075,0.04,12.183,0.1,1.150947056,0.027818514
Kepler-90,8,3.7,1,17.93623056,2.841043942,6015.4,60,4.265,0.1,0.098,0.04,13.804,0.1,1.150071414,0.014920965
Kepler-930,1,3.7,1,15.81602036,2.290473008,5855.8,60,4.129,0.1,0.129,0.04,13.781,0.1,1.150040231,0.016085119
Kepler-1266,1,1.4,1,16.99420578,0.824243165,4976,60,4.68,0.1,-0.241,0.04,15.86,0.1,1.149484379,0.035323182
Kepler-915,1,7.6,1,10.04851169,0.344952446,6080.9,60,4.164,0.1,0.024,0.04,13.298,0.1,1.148971647,0.013504146
Kepler-639,1,2,1,22.0058884,4.319660044,5834.3,60,4.055,0.1,-0.017,0.04,13.336,0.1,1.147398748,0.015337681
