Name,vsini,e_vsini,prot,e_prot,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax,iso_rad,iso_rad_err1,iso_rad_err2
Kepler-1025,4.3,1,13.81664393,1.800982478,6031.4,60,4.257,0.1,-0.217,0.04,13.573,0.100,1.216385322,0.038485721,,,
Kepler-500,2.8,1,23.840781,0.339349967,5747.8,60,4.222,0.1,0.243,0.04,14.176,0.100,1.209828634,0.01844819,,,
KOI-3172,6.4,1,35.18465843,15.39550477,6086.4,60,4.003,0.1,-0.014,0.04,10.609,0.100,1.2092987,0.027025252,,,
KOI-3214,5,1,14.01514209,3.945679567,5934.9,60,4.063,0.1,-0.056,0.04,12.014,0.100,1.20929303,0.08955155,,,
KOI-4198,5.8,1,19.28988118,0.42734089,6105.1,60,3.991,0.1,-0.383,0.04,12.638,0.100,1.209048929,0.02266469,,,
Kepler-1213,3.9,1,19.56736362,1.800509391,5940.5,60,4.119,0.1,-0.082,0.04,13.386,0.100,1.209045296,0.012866195,,,
Kepler-143,2.4,1,13.17227224,10.64975664,5801.9,60,4.178,0.1,-0.011,0.04,13.77,0.100,1.206700352,0.016979337,,,
KOI-4839,3.2,1,27.92695556,8.116198937,6108.4,60,4.126,0.1,-0.1,0.04,13.547,0.100,1.202266982,0.018246712,,,
Kepler-404,1.1,1,23.51704524,0.258977782,5326.4,60,4.623,0.1,-0.032,0.04,15.228,0.100,1.202126081,0.021651242,,,
Kepler-1328,2,1,31.68320055,14.23363002,5596.7,60,4.164,0.1,-0.023,0.04,13.836,0.100,1.200415591,0.016300383,,,
Kepler-380,3.7,1,22.01906538,1.124198251,6031,60,4.291,0.1,-0.157,0.04,13.652,0.100,1.200301244,0.021432815,,,
KOI-2984,6.3,1,12.84511843,1.316862754,6123.2,60,4.088,0.1,0.09,0.04,13.066,0.100,1.199556291,0.013752073,,,
KOI-4792,2.7,1,16.40718225,0.198349965,5902.2,60,4.413,0.1,0.065,0.04,14.199,0.100,1.199377588,0.015305237,,,
Kepler-389,0.9,1,28.051,0.108,5072.1,60,4.655,0.1,-0.1,0.04,15.77,0.100,1.19667672,0.032323503,,,
Kepler-1047,4.6,1,22.36733531,4.190051524,5658.6,60,4.232,0.1,0.289,0.04,13.351,0.100,1.194193395,0.014618279,,,
Kepler-849,4.9,1,17.829,0.447,5978.8,60,4.026,0.1,0.138,0.04,12.849,0.100,1.187820305,0.023525271,,,
Kepler-325,2.9,1,14.168,0.009,5540.7,60,4.735,0.1,0.023,0.04,15.009,0.100,1.18606507,0.020806551,,,
Kepler-285,0.5,1,26.948,1.399,5296.3,60,4.603,0.1,0.172,0.04,15.173,0.100,1.184598736,0.022935248,,,
Kepler-229,2.1,1,15.94,0.615,5001.6,60,4.678,0.1,0.062,0.04,15.841,0.100,1.182198363,0.033749695,,,
KOI-5269,1.7,1,19.87251078,0.222756934,5343,60,4.608,0.1,-0.028,0.04,15.392,0.100,1.181375503,0.025845404,,,
Kepler-320,6.9,1,26.68107371,0.577558607,6134.3,60,4.28,0.1,-0.064,0.04,13.474,0.100,1.180995108,0.015387057,,,
Kepler-172,2.2,1,23.287,0.199,5613.4,60,4.338,0.1,0.386,0.04,14.532,0.100,1.178462946,0.026146189,,,
KOI-1812,2.4,1,3.935451957,2.800341367,5940.7,60,4.211,0.1,-0.042,0.04,13.742,0.100,1.176461811,0.014671534,,,
KOI-2582,3.5,1,14.97894761,3.317007704,5857,60,4.162,0.1,0.297,0.04,13.628,0.100,1.176157239,0.017731731,,,
Kepler-521,15.9,1,9.691515439,8.34832474,6563.3,60,4.237,0.1,0.062,0.04,12.885,0.100,1.175422127,0.020295593,,,
KOI-1145,4.1,1,13.003,0.063,6007,60,4.429,0.1,0.086,0.04,14.143,0.100,1.175381579,0.019210606,,,
Kepler-173,3.6,1,14.998,0.581,5941.1,60,4.434,0.1,0.065,0.04,14.209,0.100,1.171798312,0.021192119,,,
KOI-375,2.7,1,20.37369404,1.622868888,5804.3,60,4.026,0.1,0.215,0.04,13.293,0.100,1.168093451,0.01311313,,,
Kepler-23,1.4,1,9.112385194,2.584337653,5823.3,60,4.057,0.1,-0.09,0.04,13.438,0.100,1.167767015,0.016072886,,,
Kepler-859,2.7,1,26.757,0.058,4923.2,60,4.7,0.1,-0.186,0.04,15.887,0.100,1.162880675,0.038586579,,,
Kepler-1365,1.8,1,15.66093697,3.218252301,5699.6,60,4.055,0.1,0.155,0.04,13.421,0.100,1.161594185,0.016481651,,,
Kepler-403,4.9,1,20.79802169,0.680905104,6094,60,4.064,0.1,0.089,0.04,12.805,0.100,1.161535939,0.022560184,,,
Kepler-1218,2.4,1,8.164698011,1.983886824,5832.2,60,4.097,0.1,-0.064,0.04,13.578,0.100,1.161084996,0.018064923,,,
Kepler-474,1.4,1,30.1582796,10.56694785,5667,60,4.131,0.1,-0.173,0.04,13.494,0.100,1.159608374,0.015414583,,,
Kepler-426,0.1,1,21.97686964,7.072008906,5535.3,60,4.48,0.1,-0.169,0.04,14.835,0.100,1.156560069,0.019053968,,,
Kepler-432,3,1,24.07378993,3.753761556,5002.2,60,3.423,0.1,0.075,0.04,12.183,0.100,1.150947056,0.027818514,,,
Kepler-90,3.7,1,17.93623056,2.841043942,6015.4,60,4.265,0.1,0.098,0.04,13.804,0.100,1.150071414,0.014920965,,,
Kepler-930,3.7,1,15.81602036,2.290473008,5855.8,60,4.129,0.1,0.129,0.04,13.781,0.100,1.150040231,0.016085119,,,
Kepler-1266,1.4,1,16.99420578,0.824243165,4976,60,4.68,0.1,-0.241,0.04,15.86,0.100,1.149484379,0.035323182,,,
Kepler-915,7.6,1,10.04851169,0.344952446,6080.9,60,4.164,0.1,0.024,0.04,13.298,0.100,1.148971647,0.013504146,,,
KOI-4235,13.6,1,5.398872276,0.089319289,6299.5,60,4.253,0.1,-0.001,0.04,13.224,0.100,1.14892998,0.01642153,,,
Kepler-639,2,1,22.0058884,4.319660044,5834.3,60,4.055,0.1,-0.017,0.04,13.336,0.100,1.147398748,0.015337681,,,
KOI-4505,5.7,1,21.40915069,2.59150823,6076.7,60,4.275,0.1,-0.11,0.04,13.615,0.100,1.145234153,0.014771584,,,
KOI-3451,3.1,1,13.01178433,0.834225087,6003.2,60,4.391,0.1,0.038,0.04,14.056,0.100,1.144872996,0.015531886,,,
Kepler-1398,3.3,1,19.99807128,2.586203551,5969.3,60,4.226,0.1,-0.043,0.04,13.71,0.100,1.144641552,0.014496679,,,
Kepler-1344,2.4,1,23.50665569,2.611945923,5814.9,60,4.313,0.1,-0.002,0.04,14.083,0.100,1.142285038,0.01800224,,,
KOI-1276,1.4,1,30.00216182,8.687070219,5486.3,60,4.393,0.1,0.14,0.04,14.766,0.100,1.13977855,0.019150934,,,
KOI-4457,7.5,1,13.0148585,0.323403017,6051.1,60,4.152,0.1,-0.202,0.04,13.815,0.100,1.138582659,0.04954051,,,
KOI-5888,1,1,16.70979938,2.618745571,5173.8,60,4.591,0.1,-0.078,0.04,15.491,0.100,1.138395985,0.026637878,,,
Kepler-1090,2.2,1,19.374,0.369,5324.8,60,4.714,0.1,0.013,0.04,15.001,0.100,1.137107935,0.03695493,,,
Kepler-483,11.1,1,5.826208742,0.777596178,6318.8,60,4.349,0.1,-0.215,0.04,13.432,0.100,1.133512541,0.01365215,,,
Kepler-245,3.1,1,19.444,0.039,5104.8,60,4.671,0.1,0.124,0.04,15.599,0.100,1.13294562,0.033814169,,,
Kepler-171,1.5,1,21.506,0.138,5528.9,60,4.509,0.1,0.173,0.04,14.883,0.100,1.1294002,0.024362628,,,
KOI-4665,2.3,1,32.72424603,5.12051798,5621.5,60,4.001,0.1,-0.022,0.04,13.696,0.100,1.127003621,0.022962223,,,
Kepler-1523,1.5,1,28.70510813,0.649510223,5568.2,60,4.437,0.1,0.148,0.04,14.86,0.100,1.126937993,0.023687361,,,
KOI-2631,2.2,1,21.51404937,10.01141215,5754.5,60,4.177,0.1,-0.402,0.04,13.468,0.100,1.126546787,0.015414417,,,
Kepler-1662,3.1,1,23.75429099,9.640964064,5922.8,60,4.291,0.1,0.11,0.04,13.929,0.100,1.126367589,0.017909666,,,
Kepler-1311,1.8,1,29.46246835,4.101374676,5754.2,60,4.059,0.1,0.101,0.04,13.349,0.100,1.125574301,0.017550608,,,
KOI-3114,8.7,1,12.08178097,0.150595245,6217.6,60,4.042,0.1,0.203,0.04,12.277,0.100,1.122576171,0.025039508,,,
KOI-4430,2.2,1,27.09996936,0.208297514,5104.5,60,4.619,0.1,0.106,0.04,15.544,0.100,1.121816477,0.027226033,,,
Kepler-391,2.9,1,21.12256449,7.930550791,5090.2,60,3.702,0.1,0.148,0.04,13.007,0.100,1.121662894,0.01675846,,,
KOI-4833,2.3,1,10.33892515,9.86590366,5747.3,60,4.108,0.1,0.022,0.04,13.6,0.100,1.121305893,0.015049302,,,
Kepler-712,1.2,1,29.38,3.92,4926.8,60,4.087,0.1,-0.083,0.04,15.859,0.100,1.119379368,0.042348783,,,
KOI-4066,12.7,1,5.301016921,0.186422522,6317.8,60,4.296,0.1,0.091,0.04,13.666,0.100,1.119182803,0.014734961,,,
Kepler-487,1,1,28.77795042,12.86373167,5456.4,60,4.468,0.1,0.107,0.04,14.991,0.100,1.118316288,0.027166013,,,
KOI-2516,2.6,1,34.91949754,8.502248924,5431.3,60,3.907,0.1,0.304,0.04,13.388,0.100,1.114755695,0.014937177,,,
Kepler-207,5.3,1,15.9259086,0.206031332,5969.1,60,4.092,0.1,0.293,0.04,13.182,0.100,1.113336418,0.012670233,,,
Kepler-360,3.7,1,10.252,0.008,5604.2,60,4.589,0.1,0.147,0.04,14.866,0.100,1.112824142,0.01980519,,,
KOI-1466,2.8,1,19.98453922,6.823929185,4817,60,4.412,0.1,0.261,0.04,15.962,0.100,1.112563747,0.035886692,,,
KOI-2571,6.1,1,33.67,0.541,5267.6,60,4.502,0.1,0.263,0.04,14.434,0.100,1.107367249,0.030709568,,,
Kepler-1219,5.5,1,29.067,0.088,6002.8,60,3.924,0.1,0.139,0.04,12.249,0.100,1.106848957,0.023191494,,,
Kepler-393,14.4,1,19.05987293,1.292218594,6329.7,60,4.293,0.1,0.047,0.04,13.223,0.100,1.105847553,0.017639705,,,
Kepler-12,1.7,1,29.58626173,9.410812972,5926.5,60,4.014,0.1,0.033,0.04,13.438,0.100,1.105700773,0.012454033,,,
KOI-1120,4.8,1,4.767793361,0.026633091,4929.4,60,3.577,0.1,0.171,0.04,11.753,0.100,1.101693863,0.025352162,,,
KOI-3503,1.9,1,50.89239662,21.65541914,6001.3,60,4.292,0.1,-0.474,0.04,13.827,0.100,1.098607825,0.015599251,,,
Kepler-1278,4.2,1,21.97042146,5.030556123,6009.8,60,4.177,0.1,0.026,0.04,13.658,0.100,1.095679636,0.020329876,,,
Kepler-272,2.7,1,13.81802617,4.401448628,5439.2,60,4.404,0.1,0.042,0.04,14.678,0.100,1.095474587,0.017438929,,,
Kepler-1457,3,1,17.37832797,3.815215711,5845.7,60,4.168,0.1,-0.122,0.04,14.06,0.100,1.094924631,0.014564215,,,
Kepler-656,1.7,1,33.34949063,7.287671146,5251.4,60,4.412,0.1,0.295,0.04,15.342,0.100,1.094715878,0.026100832,,,
Kepler-164,3.3,1,15.35,0.047,5923.2,60,4.397,0.1,0,0.04,14.282,0.100,1.093873427,0.016863711,,,
Kepler-1256,5,1,6.854695587,7.764272071,5993.8,60,4.133,0.1,-0.01,0.04,13.539,0.100,1.093359236,0.016427921,,,
Kepler-364,5.8,1,12.0030308,9.023532358,6090.2,60,4.253,0.1,-0.037,0.04,13.66,0.100,1.092874305,0.012355358,,,
Kepler-384,1.6,1,24.62669302,2.309892929,5540.8,60,4.104,0.1,-0.293,0.04,13.584,0.100,1.087617239,0.013132902,,,
Kepler-1617,2,1,1.09707326,0.669561027,5902.6,60,4.166,0.1,-0.116,0.04,13.63,0.100,1.084405456,0.015629358,,,
Kepler-5,4.4,1,24.13974046,8.352035331,6331.9,60,4.121,0.1,0.022,0.04,13.369,0.100,1.082938849,0.020191299,,,
Kepler-619,4.2,1,11.004,0.004,5816.3,60,4.596,0.1,0.077,0.04,14.697,0.100,1.081619123,0.020037195,,,
KOI-64,2,1,2.230766704,0.003506733,5356.9,60,3.86,0.1,0.094,0.04,13.143,0.100,1.077901248,0.014401883,,,
Kepler-82,2.4,1,20.40868505,3.378469898,5400.5,60,4.372,0.1,0.201,0.04,15.158,0.100,1.077619268,0.026787554,,,
Kepler-1488,3.9,1,29.11820159,0.346574231,5799.5,60,3.954,0.1,0.128,0.04,13.102,0.100,1.07511993,0.013911778,,,
KOI-1242,5.5,1,19.93206112,1.749925991,6139.1,60,4.256,0.1,-0.008,0.04,13.75,0.100,1.069645228,0.018674518,,,
Kepler-56,3.2,1,1.699986547,1.247706321,4911.7,60,3.383,0.1,0.401,0.04,12.44,0.100,1.067285858,0.028013402,,,
Kepler-154,1.1,1,35.92254632,3.521049646,5666.2,60,4.346,0.1,0.019,0.04,14.534,0.100,1.06395613,0.019692896,,,
Kepler-430,3.7,1,17.62125613,2.427953477,5935.6,60,4.18,0.1,0.198,0.04,13.848,0.100,1.061273671,0.019128512,,,
Kepler-1570,2.1,1,15.02436739,2.108334244,5366.8,60,3.934,0.1,-0.285,0.04,13.961,0.100,1.059510747,0.016481323,,,
KOI-1118,3.5,1,20.57862067,1.187216996,6010.1,60,4.247,0.1,-0.044,0.04,13.835,0.100,1.056978929,0.017524713,,,
Kepler-1657,2.3,1,29.81221852,7.50548838,5793.3,60,4.304,0.1,0.224,0.04,14.524,0.100,1.056420035,0.027285281,,,
KOI-4653,7.5,1,8.426794773,1.498982513,6138,60,4.189,0.1,-0.001,0.04,13.52,0.100,1.056379379,0.01401079,,,
Kepler-7,3.7,1,15.886479,0.426334296,6084.1,60,3.986,0.1,0.193,0.04,12.885,0.100,1.055448702,0.023513054,,,
Kepler-251,1.7,1,19.90790794,7.726113005,5492.2,60,4.466,0.1,-0.059,0.04,15.223,0.100,1.053762624,0.030701797,,,
KOI-4366,0.4,1,38.98825826,0.345290527,5270.6,60,4.545,0.1,-0.119,0.04,15.556,0.100,1.050232291,0.02857887,,,
Kepler-343,3,1,6.901937802,1.730346498,5781.4,60,4.169,0.1,0.18,0.04,14.128,0.100,1.050049422,0.021704595,,,
Kepler-101,2.5,1,21.77661126,3.242067156,5660.6,60,4.068,0.1,0.392,0.04,13.77,0.100,1.048839154,0.017053095,,,
Kepler-1001,2.1,1,19.836,0.034,5439.5,60,4.651,0.1,0.041,0.04,15.338,0.100,1.048032451,0.026917234,,,
KOI-3425,6.4,1,15.86323775,0.279193402,6149.1,60,4.05,0.1,0.009,0.04,13.266,0.100,1.047846008,0.017262024,,,
KOI-4060,3.2,1,32.50723196,5.358222835,5792.3,60,4.077,0.1,0.179,0.04,13.841,0.100,1.04682586,0.017634304,,,
Kepler-361,7.6,1,10.04664455,1.098922855,6145,60,4.17,0.1,0.041,0.04,13.573,0.100,1.046287108,0.01776455,,,
Kepler-633,2.3,1,20.83959494,8.985330092,5855.6,60,4.151,0.1,-0.175,0.04,13.716,0.100,1.042757606,0.016401126,,,
Kepler-382,2.3,1,41.39514861,16.74067353,5719.5,60,4.326,0.1,0.127,0.04,14.623,0.100,1.040699242,0.022639227,,,
KOI-4978,1.9,1,23.95749644,0.330388191,5545.8,60,4.597,0.1,0.183,0.04,15.278,0.100,1.03972261,0.028743053,,,
KOI-415,1,1,29.06832104,9.598561527,5655.6,60,4.226,0.1,-0.196,0.04,14.11,0.100,1.038908418,0.015991888,,,
Kepler-160,1.3,1,23.32401255,11.82796281,5616.5,60,4.335,0.1,0.198,0.04,14.619,0.100,1.038509592,0.018284432,,,
KOI-2840,1.8,1,35.10344923,10.34744959,5621.4,60,4.012,0.1,-0.032,0.04,13.884,0.100,1.038283135,0.017430826,,,
Kepler-1070,5.3,1,10.714,0.032,6090.3,60,4.368,0.1,-0.047,0.04,13.977,0.100,1.03612122,0.013158922,,,
KOI-4822,2.6,1,29.72390633,4.62951091,5787.4,60,3.992,0.1,-0.023,0.04,13.474,0.100,1.035522464,0.014024655,,,
Kepler-349,6.3,1,7.799,0.001,5883.8,60,4.585,0.1,0.213,0.04,14.746,0.100,1.034520144,0.021064911,,,
Kepler-1052,3.3,1,13.24,0.038,5737.6,60,4.595,0.1,0.117,0.04,14.876,0.100,1.03137245,0.01917035,,,
Kepler-839,3.7,1,11.7388911,1.393594415,5936.3,60,4.119,0.1,0.137,0.04,13.601,0.100,1.029914926,0.015264074,,,
Kepler-270,5.5,1,11.06606831,0.224184457,6098.6,60,4.283,0.1,0.155,0.04,13.908,0.100,1.025153119,0.014164303,,,
Kepler-116,7.9,1,8.834753042,0.255086915,6219.8,60,4.28,0.1,0.071,0.04,13.717,0.100,1.01829077,0.016664147,,,
KOI-4614,5.7,1,26.8105773,5.022948481,6070.6,60,4.189,0.1,0.082,0.04,13.784,0.100,1.016213306,0.014605632,,,
Kepler-980,2.9,1,24.36173232,0.411969441,5830.7,60,4.193,0.1,0.011,0.04,14.138,0.100,1.011459532,0.017893517,,,
Kepler-401,5.8,1,14.70855331,0.645606766,6044.6,60,4.043,0.1,0.004,0.04,13.312,0.100,1.006911123,0.017615911,,,
Kepler-1533,7.1,1,10.061223,0.284539189,6320.3,60,4.154,0.1,-0.22,0.04,13.215,0.100,1.005825983,0.019365845,,,
Kepler-188,2.1,1,33.08580483,10.61347664,5706.5,60,4.366,0.1,0.15,0.04,14.674,0.100,1.003923488,0.023156109,,,
Kepler-654,2,1,15.99329422,10.53974459,5846.3,60,4.078,0.1,0.127,0.04,13.645,0.100,0.997898699,0.016286962,,,
Kepler-293,0.7,1,31.269,0.533,5482.7,60,4.53,0.1,0.097,0.04,15.368,0.100,0.997498792,0.023771317,,,
KOI-2312,6.5,1,20.5216106,1.996791032,6327.8,60,3.909,0.1,-0.275,0.04,12.982,0.100,0.992393417,0.02416574,,,
KOI-1375,8.8,1,16.32599654,3.326573227,6201.8,60,4.275,0.1,-0.19,0.04,13.709,0.100,0.992175313,0.018112738,,,
KOI-4881,9.4,1,16.00568183,2.383123793,6286.2,60,4.248,0.1,-0.02,0.04,12.892,0.100,0.991071675,0.014404932,,,
Kepler-1340,3.1,1,12.95034088,0.717055212,5909.4,60,4.401,0.1,0.109,0.04,14.758,0.100,0.990413118,0.02449045,,,
Kepler-1072,4.1,1,15.69524519,0.658886855,6004.4,60,4.191,0.1,0.09,0.04,13.93,0.100,0.988813618,0.015280531,,,
KOI-3100,3,1,16.0332269,0.427642833,5955.3,60,4.056,0.1,0.273,0.04,13.429,0.100,0.988074453,0.012877787,,,
Kepler-346,1.1,1,22.223,0.143,5511.4,60,4.544,0.1,0.099,0.04,15.214,0.100,0.987735033,0.026723769,,,
KOI-2083,5.6,1,10.49281034,0.137575144,6032.7,60,4.372,0.1,-0.032,0.04,13.516,0.100,0.98653632,0.161990488,,,
KOI-2641,2.9,1,18.70257351,6.504174407,5796.5,60,4.071,0.1,-0.003,0.04,13.845,0.100,0.985661177,0.018246614,,,
KOI-3132,12,1,25.35655731,0.308710269,6256.8,60,4.069,0.1,0.432,0.04,12.649,0.100,0.980664839,0.024623044,,,
Kepler-638,1.7,1,29.85097133,8.692684839,5319.5,60,3.888,0.1,-0.072,0.04,13.532,0.100,0.980072634,0.015773872,,,
KOI-3891,2.7,1,29.15617585,7.539523759,5079.8,60,3.746,0.1,-0.102,0.04,13.731,0.100,0.973970019,0.017470577,,,
Kepler-1580,8.2,1,16.34323706,0.270231286,6300.2,60,3.982,0.1,0.118,0.04,12.561,0.100,0.969462669,0.024101249,,,
Kepler-259,1.2,1,14.42771566,3.86662242,5510.9,60,4.507,0.1,-0.085,0.04,15.219,0.100,0.969385812,0.025377662,,,
KOI-1239,1.5,1,13.00220087,2.580076122,5746.6,60,4.37,0.1,-0.047,0.04,15.005,0.100,0.969243238,0.032491752,,,
Kepler-1370,6.3,1,8.201791665,3.866246659,6190.4,60,4.166,0.1,0.22,0.04,13.701,0.100,0.967127183,0.015788183,,,
KOI-4156,3.4,1,20.76434013,2.926504034,5807,60,4.052,0.1,0.245,0.04,13.809,0.100,0.966843453,0.016850291,,,
KOI-4603,8.1,1,18.06606774,0.83910923,6245.1,60,4.263,0.1,0.187,0.04,13.629,0.100,0.966124568,0.016971073,,,
Kepler-43,5.4,1,12.851,0.053,5956.8,60,4.195,0.1,0.343,0.04,13.958,0.100,0.965345021,0.01391868,,,
Kepler-193,3.7,1,13.63351062,0.312079373,5975.5,60,4.415,0.1,-0.004,0.04,14.615,0.100,0.962587139,0.021836246,,,
KOI-1857,2.8,1,23.71631763,3.204103229,5742.9,60,4.422,0.1,-0.034,0.04,13.748,0.100,0.96245228,0.215811058,,,
Kepler-978,6.1,1,18.725,0.041,5996.4,60,4.385,0.1,-0.103,0.04,13.429,0.100,0.961005949,0.244039368,,,
Kepler-419,13.6,1,4.492,0.012,6383,60,4.182,0.1,0.168,0.04,13.005,0.100,0.960327312,0.024066759,,,
KOI-3086,0.8,1,14.85209709,1.727365459,5226.5,60,4.558,0.1,-0.155,0.04,15.707,0.100,0.955376514,0.027101062,,,
Kepler-79,14,1,4.707440084,0.169581752,6388.8,60,4.326,0.1,0.061,0.04,13.914,0.100,0.951088948,0.016260257,,,
Kepler-123,5.9,1,10.38832715,2.757877927,6153.8,60,4.277,0.1,-0.081,0.04,14.061,0.100,0.950448182,0.020969633,,,
Kepler-8,10.2,1,7.457770264,0.249230215,6181.3,60,4.238,0.1,-0.084,0.04,13.563,0.100,0.949757728,0.013852621,,,
Kepler-596,3,1,17.50057175,0.796185734,5983.7,60,4.265,0.1,-0.059,0.04,14.02,0.100,0.948052675,0.021837045,,,
Kepler-60,3,1,13.22694388,1.198265142,5833.7,60,4.109,0.1,-0.043,0.04,13.959,0.100,0.946820848,0.018501975,,,
Kepler-256,1.8,1,14.92130711,0.363968279,5607.4,60,4.317,0.1,0.259,0.04,15.065,0.100,0.94574983,0.022268827,,,
Kepler-1587,3.5,1,23.44391718,5.669386121,5774.1,60,4.01,0.1,0.048,0.04,14.09,0.100,0.945453335,0.017069584,,,
Kepler-1383,6,1,42.95751999,9.337495662,6092.8,60,4.142,0.1,-0.24,0.04,13.716,0.100,0.945245351,0.021955311,,,
Kepler-1293,7.2,1,12.265,0.021,6219.1,60,4.135,0.1,0.125,0.04,13.383,0.100,0.943766577,0.013821635,,,
KOI-2677,6.6,1,1.435677629,0.090150207,6129.9,60,4.046,0.1,0.031,0.04,13.46,0.100,0.94186274,0.016735136,,,
KOI-2398,8.2,1,1.536434988,4.07542441,6165.5,60,4.147,0.1,-0.299,0.04,13.579,0.100,0.940641057,0.014143507,,,
KOI-4269,2.6,1,12.76622523,3.686084652,4965.9,60,3.557,0.1,0.074,0.04,13.263,0.100,0.940416016,0.017119754,,,
KOI-5198,0.8,1,24.61501354,0.260551857,5348.8,60,4.595,0.1,0.035,0.04,15.683,0.100,0.938856255,0.036567577,,,
Kepler-244,1.2,1,37.20994203,3.950829003,5498.2,60,4.532,0.1,0.075,0.04,15.604,0.100,0.936665406,0.032396463,,,
KOI-1477,2.4,1,21.958,0.053,5259.2,60,4.689,0.1,-0.016,0.04,15.917,0.100,0.936231071,0.032673576,,,
Kepler-1391,2.7,1,26.33493949,0.324729665,5781.4,60,4.065,0.1,0.338,0.04,13.852,0.100,0.934363972,0.016153193,,,
Kepler-1071,2.8,1,16.887,0.01,5166.7,60,4.656,0.1,0.154,0.04,15.801,0.100,0.932441505,0.042707509,,,
Kepler-1415,1.6,1,22.17960017,3.160200385,5200.3,60,4.386,0.1,0.375,0.04,15.744,0.100,0.930225993,0.035652424,,,
Kepler-27,2.4,1,14.741,0.011,5263.8,60,4.651,0.1,0.125,0.04,15.855,0.100,0.930143053,0.036018722,,,
KOI-4633,5.9,1,14.86493039,0.180279769,5984.5,60,4.102,0.1,0.104,0.04,13.848,0.100,0.929468454,0.015231284,,,
KOI-611,12.4,1,10.39561195,2.614990242,6349.9,60,4.353,0.1,0.111,0.04,14.022,0.100,0.929295266,0.016343378,,,
Kepler-313,3.7,1,19.30498469,8.217423465,5708.6,60,4.18,0.1,0.259,0.04,14.167,0.100,0.926444693,0.075720119,,,
KOI-6734,2.1,1,24.63,0.816,5434.3,60,4.481,0.1,0.402,0.04,15.477,0.100,0.922872,0.024025366,,,
Kepler-299,1.9,1,64.39703293,13.81517039,5678.2,60,4.354,0.1,0.12,0.04,15.017,0.100,0.921755169,0.023403986,,,
KOI-4022,6.8,1,13.87632842,0.339377176,5997.6,60,3.964,0.1,-0.081,0.04,13.269,0.100,0.918902591,0.012626273,,,
Kepler-524,3.4,1,29.5514625,2.869961171,5838.1,60,4.09,0.1,0.012,0.04,13.928,0.100,0.916170815,0.013230336,,,
Kepler-394,2,1,21.12913064,4.186657497,5870.8,60,4.482,0.1,-0.302,0.04,14.79,0.100,0.916012814,0.021314208,,,
Kepler-643,3.1,1,15.61804784,1.240511541,4933,60,3.66,0.1,0.246,0.04,13.781,0.100,0.911450392,0.015371395,,,
KOI-2891,5.7,1,11.97107449,7.776218301,6141.6,60,4.024,0.1,0.144,0.04,13.126,0.100,0.909817094,0.322075362,,,
KOI-1271,6.9,1,30.68792129,6.156606821,6263.2,60,4.212,0.1,-0.275,0.04,13.632,0.100,0.907365252,0.013930151,,,
KOI-2659,2.9,1,9.081954852,3.593676487,5076.9,60,3.402,0.1,0.244,0.04,12.998,0.100,0.905946661,0.019148907,,,
KOI-2082,3.9,1,15.37405518,0.70611498,6004.5,60,4.226,0.1,0.323,0.04,14.143,0.100,0.905832159,0.018551757,,,
KOI-2410,1,1,17.19927883,2.68467435,5647.7,60,4.486,0.1,-0.089,0.04,15.141,0.100,0.904389462,0.021544844,,,
Kepler-1093,11.4,1,20.87772261,5.377095351,6314.3,60,4.259,0.1,-0.142,0.04,13.838,0.100,0.903339504,0.018178001,,,
KOI-5877,0.5,1,18.944,0.101,5502.3,60,4.573,0.1,0.052,0.04,15.571,0.100,0.899465407,0.034114275,,,
KOI-5855,1.4,1,18.34406971,5.197314909,5701.6,60,4.47,0.1,0.14,0.04,15.138,0.100,0.896904259,0.022749447,,,
Kepler-227,0.8,1,24.924,2.799,5538.9,60,4.443,0.1,0.102,0.04,15.347,0.100,0.894851912,0.025091021,,,
Kepler-647,2.5,1,30.84292857,10.22214905,5914,60,4.176,0.1,-0.298,0.04,13.965,0.100,0.890438771,0.016408842,,,
Kepler-1054,4,1,19.69013945,0.257543887,5909.2,60,4.184,0.1,0.346,0.04,14.136,0.100,0.888326558,0.018766809,,,
Kepler-373,3,1,26.74201011,9.304507469,5601.6,60,4.469,0.1,0.141,0.04,14.514,0.100,0.888301126,0.018778039,,,
KOI-3500,6.9,1,29.44643943,6.808062076,6079.5,60,3.998,0.1,0.195,0.04,13.214,0.100,0.888232599,0.020164475,,,
KOI-4864,2.9,1,27.74469429,4.382616052,5751.7,60,3.862,0.1,-0.215,0.04,13.221,0.100,0.885961273,0.013967655,,,
KOI-2796,1.8,1,19.43459941,1.996469308,5687,60,4.34,0.1,-0.008,0.04,14.832,0.100,0.884249115,0.019132317,,,
Kepler-1269,4.5,1,20.31382513,3.490006023,5937.1,60,4.006,0.1,0.149,0.04,13.611,0.100,0.882619302,0.017343831,,,
KOI-684,2.7,1,21.93253427,3.205133209,5287.2,60,3.837,0.1,0.102,0.04,13.831,0.100,0.880589367,0.012514049,,,
Kepler-217,15,1,31.42020197,5.725673734,6554.2,60,4.168,0.1,-0.074,0.04,13.294,0.100,0.876459427,0.013527064,,,
KOI-2885,1.8,1,5.144146343,2.452715367,5491.7,60,3.927,0.1,-0.364,0.04,13.776,0.100,0.875289031,0.014806812,,,
