FolderLabel,Name,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax
523,Kepler-368,5458.8,60,3.907,0.1,0.127,0.04,12.848,0.1,1.268544772,0.022782246
524,Kepler-1590,5707.1,60,4.356,0.1,-0.308,0.04,14.11,0.1,1.268037901,0.017814597
525,Kepler-208,6053.6,60,4.239,0.1,0.019,0.04,13.749,0.1,1.261017567,0.014623291
526,Kepler-1434,6251,60,4.062,0.1,0.242,0.04,12.086,0.1,1.260970897,0.023809493
527,Kepler-46,5162,60,4.587,0.1,0.172,0.04,15.262,0.1,1.258594226,0.027685138
528,Kepler-311,5897.3,60,4.288,0.1,-0.027,0.04,13.797,0.1,1.255453001,0.015085777
529,Kepler-257,5117.8,60,4.42,0.1,0.396,0.04,15.471,0.1,1.253532554,0.027973569
530,Kepler-642,6380,60,4.466,0.1,0.041,0.04,13.343,0.1,1.250671545,0.013811118
531,Kepler-342,6272.3,60,4.254,0.1,0.099,0.04,13.147,0.1,1.250640438,0.015616117
532,Kepler-224,5045.7,60,4.6,0.1,-0.064,0.04,15.644,0.1,1.250397847,0.02967672
533,Kepler-1421,6189.6,60,4.055,0.1,-0.056,0.04,12.788,0.1,1.247853571,0.02122159
534,Kepler-51,5673.8,60,4.697,0.1,0.047,0.04,14.669,0.1,1.247262325,0.021710208
535,Kepler-528,5723.7,60,4.25,0.1,0.075,0.04,13.936,0.1,1.246393477,0.015709537
536,KOI-2479,5372.3,60,3.875,0.1,0.079,0.04,12.939,0.1,1.246069144,0.022598414
537,Kepler-637,6281,60,4.369,0.1,-0.051,0.04,13.413,0.1,1.24337278,0.015241032
538,KOI-2831,5752.4,60,3.924,0.1,-0.012,0.04,12.557,0.1,1.242202946,0.019009356
539,Kepler-219,5873.3,60,4.278,0.1,0.358,0.04,13.764,0.1,1.241775437,0.016947453
540,Kepler-760,5239.3,60,4.463,0.1,0.298,0.04,15.07,0.1,1.233642794,0.025493752
541,Kepler-1622,6187.8,60,4.298,0.1,0.105,0.04,13.385,0.1,1.226752852,0.014157622
542,Kepler-312,6223.5,60,4.484,0.1,0.146,0.04,12.949,0.1,1.225165912,0.021587739
543,Kepler-387,5789.1,60,4.311,0.1,-0.299,0.04,13.987,0.1,1.219592181,0.016675222
544,Kepler-1264,5605.7,60,4.631,0.1,-0.078,0.04,14.511,0.1,1.219249217,0.039117815
545,Kepler-982,6332.5,60,4.278,0.1,-0.196,0.04,13.205,0.1,1.219147658,0.023253505
546,Kepler-443,4780.6,60,4.561,0.1,0.016,0.04,15.891,0.1,1.21844638,0.034876354
547,Kepler-990,5577.4,60,4.372,0.1,-0.112,0.04,14.498,0.1,1.218050333,0.018972396
548,Kepler-1193,5850.9,60,4.146,0.1,0.092,0.04,13.467,0.1,1.217916643,0.016389626
549,Kepler-1025,6031.4,60,4.257,0.1,-0.217,0.04,13.573,0.1,1.216385322,0.038485721
550,Kepler-500,5747.8,60,4.222,0.1,0.243,0.04,14.176,0.1,1.209828634,0.01844819
551,KOI-3172,6086.4,60,4.003,0.1,-0.014,0.04,10.609,0.1,1.2092987,0.027025252
552,KOI-3214,5934.9,60,4.063,0.1,-0.056,0.04,12.014,0.1,1.20929303,0.08955155
553,KOI-4198,6105.1,60,3.991,0.1,-0.383,0.04,12.638,0.1,1.209048929,0.02266469
554,Kepler-1213,5940.5,60,4.119,0.1,-0.082,0.04,13.386,0.1,1.209045296,0.012866195
555,Kepler-143,5801.9,60,4.178,0.1,-0.011,0.04,13.77,0.1,1.206700352,0.016979337
556,KOI-4839,6108.4,60,4.126,0.1,-0.1,0.04,13.547,0.1,1.202266982,0.018246712
557,Kepler-404,5326.4,60,4.623,0.1,-0.032,0.04,15.228,0.1,1.202126081,0.021651242
558,Kepler-1328,5596.7,60,4.164,0.1,-0.023,0.04,13.836,0.1,1.200415591,0.016300383
559,Kepler-380,6031,60,4.291,0.1,-0.157,0.04,13.652,0.1,1.200301244,0.021432815
560,KOI-2984,6123.2,60,4.088,0.1,0.09,0.04,13.066,0.1,1.199556291,0.013752073
561,KOI-4792,5902.2,60,4.413,0.1,0.065,0.04,14.199,0.1,1.199377588,0.015305237
562,Kepler-389,5072.1,60,4.655,0.1,-0.1,0.04,15.77,0.1,1.19667672,0.032323503
563,Kepler-1047,5658.6,60,4.232,0.1,0.289,0.04,13.351,0.1,1.194193395,0.014618279
564,Kepler-849,5978.8,60,4.026,0.1,0.138,0.04,12.849,0.1,1.187820305,0.023525271
565,Kepler-325,5540.7,60,4.735,0.1,0.023,0.04,15.009,0.1,1.18606507,0.020806551
566,Kepler-285,5296.3,60,4.603,0.1,0.172,0.04,15.173,0.1,1.184598736,0.022935248
567,Kepler-229,5001.6,60,4.678,0.1,0.062,0.04,15.841,0.1,1.182198363,0.033749695
568,KOI-5269,5343,60,4.608,0.1,-0.028,0.04,15.392,0.1,1.181375503,0.025845404
569,Kepler-320,6134.3,60,4.28,0.1,-0.064,0.04,13.474,0.1,1.180995108,0.015387057
570,Kepler-172,5613.4,60,4.338,0.1,0.386,0.04,14.532,0.1,1.178462946,0.026146189
571,KOI-1812,5940.7,60,4.211,0.1,-0.042,0.04,13.742,0.1,1.176461811,0.014671534
572,KOI-2582,5857,60,4.162,0.1,0.297,0.04,13.628,0.1,1.176157239,0.017731731
573,Kepler-521,6563.3,60,4.237,0.1,0.062,0.04,12.885,0.1,1.175422127,0.020295593
574,KOI-1145,6007,60,4.429,0.1,0.086,0.04,14.143,0.1,1.175381579,0.019210606
575,Kepler-173,5941.1,60,4.434,0.1,0.065,0.04,14.209,0.1,1.171798312,0.021192119
576,KOI-375,5804.3,60,4.026,0.1,0.215,0.04,13.293,0.1,1.168093451,0.01311313
577,Kepler-23,5823.3,60,4.057,0.1,-0.09,0.04,13.438,0.1,1.167767015,0.016072886
578,Kepler-859,4923.2,60,4.7,0.1,-0.186,0.04,15.887,0.1,1.162880675,0.038586579
579,Kepler-1365,5699.6,60,4.055,0.1,0.155,0.04,13.421,0.1,1.161594185,0.016481651
580,Kepler-403,6094,60,4.064,0.1,0.089,0.04,12.805,0.1,1.161535939,0.022560184
581,Kepler-1218,5832.2,60,4.097,0.1,-0.064,0.04,13.578,0.1,1.161084996,0.018064923
582,Kepler-474,5667,60,4.131,0.1,-0.173,0.04,13.494,0.1,1.159608374,0.015414583
583,Kepler-426,5535.3,60,4.48,0.1,-0.169,0.04,14.835,0.1,1.156560069,0.019053968
584,Kepler-432,5002.2,60,3.423,0.1,0.075,0.04,12.183,0.1,1.150947056,0.027818514
585,Kepler-90,6015.4,60,4.265,0.1,0.098,0.04,13.804,0.1,1.150071414,0.014920965
586,Kepler-930,5855.8,60,4.129,0.1,0.129,0.04,13.781,0.1,1.150040231,0.016085119
587,Kepler-1266,4976,60,4.68,0.1,-0.241,0.04,15.86,0.1,1.149484379,0.035323182
588,Kepler-915,6080.9,60,4.164,0.1,0.024,0.04,13.298,0.1,1.148971647,0.013504146
589,KOI-4235,6299.5,60,4.253,0.1,-0.001,0.04,13.224,0.1,1.14892998,0.01642153
590,Kepler-639,5834.3,60,4.055,0.1,-0.017,0.04,13.336,0.1,1.147398748,0.015337681
591,KOI-4505,6076.7,60,4.275,0.1,-0.11,0.04,13.615,0.1,1.145234153,0.014771584
592,KOI-3451,6003.2,60,4.391,0.1,0.038,0.04,14.056,0.1,1.144872996,0.015531886
593,Kepler-1398,5969.3,60,4.226,0.1,-0.043,0.04,13.71,0.1,1.144641552,0.014496679
594,Kepler-1344,5814.9,60,4.313,0.1,-0.002,0.04,14.083,0.1,1.142285038,0.01800224
595,KOI-1276,5486.3,60,4.393,0.1,0.14,0.04,14.766,0.1,1.13977855,0.019150934
596,KOI-4457,6051.1,60,4.152,0.1,-0.202,0.04,13.815,0.1,1.138582659,0.04954051
597,KOI-5888,5173.8,60,4.591,0.1,-0.078,0.04,15.491,0.1,1.138395985,0.026637878
598,Kepler-1090,5324.8,60,4.714,0.1,0.013,0.04,15.001,0.1,1.137107935,0.03695493
599,Kepler-483,6318.8,60,4.349,0.1,-0.215,0.04,13.432,0.1,1.133512541,0.01365215
600,Kepler-245,5104.8,60,4.671,0.1,0.124,0.04,15.599,0.1,1.13294562,0.033814169
601,Kepler-171,5528.9,60,4.509,0.1,0.173,0.04,14.883,0.1,1.1294002,0.024362628
602,KOI-4665,5621.5,60,4.001,0.1,-0.022,0.04,13.696,0.1,1.127003621,0.022962223
603,Kepler-1523,5568.2,60,4.437,0.1,0.148,0.04,14.86,0.1,1.126937993,0.023687361
604,KOI-2631,5754.5,60,4.177,0.1,-0.402,0.04,13.468,0.1,1.126546787,0.015414417
605,Kepler-1662,5922.8,60,4.291,0.1,0.11,0.04,13.929,0.1,1.126367589,0.017909666
606,Kepler-1311,5754.2,60,4.059,0.1,0.101,0.04,13.349,0.1,1.125574301,0.017550608
607,KOI-3114,6217.6,60,4.042,0.1,0.203,0.04,12.277,0.1,1.122576171,0.025039508
608,KOI-4430,5104.5,60,4.619,0.1,0.106,0.04,15.544,0.1,1.121816477,0.027226033
609,Kepler-391,5090.2,60,3.702,0.1,0.148,0.04,13.007,0.1,1.121662894,0.01675846
610,KOI-4833,5747.3,60,4.108,0.1,0.022,0.04,13.6,0.1,1.121305893,0.015049302
611,Kepler-712,4926.8,60,4.087,0.1,-0.083,0.04,15.859,0.1,1.119379368,0.042348783
612,KOI-4066,6317.8,60,4.296,0.1,0.091,0.04,13.666,0.1,1.119182803,0.014734961
613,Kepler-487,5456.4,60,4.468,0.1,0.107,0.04,14.991,0.1,1.118316288,0.027166013
614,KOI-2516,5431.3,60,3.907,0.1,0.304,0.04,13.388,0.1,1.114755695,0.014937177
615,Kepler-207,5969.1,60,4.092,0.1,0.293,0.04,13.182,0.1,1.113336418,0.012670233
616,Kepler-360,5604.2,60,4.589,0.1,0.147,0.04,14.866,0.1,1.112824142,0.01980519
617,KOI-1466,4817,60,4.412,0.1,0.261,0.04,15.962,0.1,1.112563747,0.035886692
618,KOI-2571,5267.6,60,4.502,0.1,0.263,0.04,14.434,0.1,1.107367249,0.030709568
619,Kepler-1219,6002.8,60,3.924,0.1,0.139,0.04,12.249,0.1,1.106848957,0.023191494
620,Kepler-393,6329.7,60,4.293,0.1,0.047,0.04,13.223,0.1,1.105847553,0.017639705
621,Kepler-12,5926.5,60,4.014,0.1,0.033,0.04,13.438,0.1,1.105700773,0.012454033
622,KOI-1120,4929.4,60,3.577,0.1,0.171,0.04,11.753,0.1,1.101693863,0.025352162
623,KOI-3503,6001.3,60,4.292,0.1,-0.474,0.04,13.827,0.1,1.098607825,0.015599251
624,Kepler-1278,6009.8,60,4.177,0.1,0.026,0.04,13.658,0.1,1.095679636,0.020329876
625,Kepler-272,5439.2,60,4.404,0.1,0.042,0.04,14.678,0.1,1.095474587,0.017438929
626,Kepler-1457,5845.7,60,4.168,0.1,-0.122,0.04,14.06,0.1,1.094924631,0.014564215
627,Kepler-656,5251.4,60,4.412,0.1,0.295,0.04,15.342,0.1,1.094715878,0.026100832
628,Kepler-164,5923.2,60,4.397,0.1,0,0.04,14.282,0.1,1.093873427,0.016863711
629,Kepler-1256,5993.8,60,4.133,0.1,-0.01,0.04,13.539,0.1,1.093359236,0.016427921
630,Kepler-364,6090.2,60,4.253,0.1,-0.037,0.04,13.66,0.1,1.092874305,0.012355358
631,Kepler-384,5540.8,60,4.104,0.1,-0.293,0.04,13.584,0.1,1.087617239,0.013132902
632,Kepler-1617,5902.6,60,4.166,0.1,-0.116,0.04,13.63,0.1,1.084405456,0.015629358
633,Kepler-5,6331.9,60,4.121,0.1,0.022,0.04,13.369,0.1,1.082938849,0.020191299
634,Kepler-619,5816.3,60,4.596,0.1,0.077,0.04,14.697,0.1,1.081619123,0.020037195
635,KOI-64,5356.9,60,3.86,0.1,0.094,0.04,13.143,0.1,1.077901248,0.014401883
636,Kepler-82,5400.5,60,4.372,0.1,0.201,0.04,15.158,0.1,1.077619268,0.026787554
637,Kepler-1488,5799.5,60,3.954,0.1,0.128,0.04,13.102,0.1,1.07511993,0.013911778
638,KOI-1242,6139.1,60,4.256,0.1,-0.008,0.04,13.75,0.1,1.069645228,0.018674518
639,Kepler-56,4911.7,60,3.383,0.1,0.401,0.04,12.44,0.1,1.067285858,0.028013402
640,Kepler-154,5666.2,60,4.346,0.1,0.019,0.04,14.534,0.1,1.06395613,0.019692896
641,Kepler-430,5935.6,60,4.18,0.1,0.198,0.04,13.848,0.1,1.061273671,0.019128512
642,Kepler-1570,5366.8,60,3.934,0.1,-0.285,0.04,13.961,0.1,1.059510747,0.016481323
643,KOI-1118,6010.1,60,4.247,0.1,-0.044,0.04,13.835,0.1,1.056978929,0.017524713
644,Kepler-1657,5793.3,60,4.304,0.1,0.224,0.04,14.524,0.1,1.056420035,0.027285281
645,KOI-4653,6138,60,4.189,0.1,-0.001,0.04,13.52,0.1,1.056379379,0.01401079
646,Kepler-7,6084.1,60,3.986,0.1,0.193,0.04,12.885,0.1,1.055448702,0.023513054
647,Kepler-251,5492.2,60,4.466,0.1,-0.059,0.04,15.223,0.1,1.053762624,0.030701797
648,KOI-4366,5270.6,60,4.545,0.1,-0.119,0.04,15.556,0.1,1.050232291,0.02857887
649,Kepler-343,5781.4,60,4.169,0.1,0.18,0.04,14.128,0.1,1.050049422,0.021704595
650,Kepler-101,5660.6,60,4.068,0.1,0.392,0.04,13.77,0.1,1.048839154,0.017053095
651,Kepler-1001,5439.5,60,4.651,0.1,0.041,0.04,15.338,0.1,1.048032451,0.026917234
652,KOI-3425,6149.1,60,4.05,0.1,0.009,0.04,13.266,0.1,1.047846008,0.017262024
653,KOI-4060,5792.3,60,4.077,0.1,0.179,0.04,13.841,0.1,1.04682586,0.017634304
654,Kepler-361,6145,60,4.17,0.1,0.041,0.04,13.573,0.1,1.046287108,0.01776455
655,Kepler-633,5855.6,60,4.151,0.1,-0.175,0.04,13.716,0.1,1.042757606,0.016401126
656,Kepler-382,5719.5,60,4.326,0.1,0.127,0.04,14.623,0.1,1.040699242,0.022639227
657,KOI-4978,5545.8,60,4.597,0.1,0.183,0.04,15.278,0.1,1.03972261,0.028743053
658,KOI-415,5655.6,60,4.226,0.1,-0.196,0.04,14.11,0.1,1.038908418,0.015991888
659,Kepler-160,5616.5,60,4.335,0.1,0.198,0.04,14.619,0.1,1.038509592,0.018284432
660,KOI-2840,5621.4,60,4.012,0.1,-0.032,0.04,13.884,0.1,1.038283135,0.017430826
661,Kepler-1070,6090.3,60,4.368,0.1,-0.047,0.04,13.977,0.1,1.03612122,0.013158922
662,KOI-4822,5787.4,60,3.992,0.1,-0.023,0.04,13.474,0.1,1.035522464,0.014024655
663,Kepler-349,5883.8,60,4.585,0.1,0.213,0.04,14.746,0.1,1.034520144,0.021064911
664,Kepler-1052,5737.6,60,4.595,0.1,0.117,0.04,14.876,0.1,1.03137245,0.01917035
665,Kepler-839,5936.3,60,4.119,0.1,0.137,0.04,13.601,0.1,1.029914926,0.015264074
666,Kepler-270,6098.6,60,4.283,0.1,0.155,0.04,13.908,0.1,1.025153119,0.014164303
667,Kepler-116,6219.8,60,4.28,0.1,0.071,0.04,13.717,0.1,1.01829077,0.016664147
668,KOI-4614,6070.6,60,4.189,0.1,0.082,0.04,13.784,0.1,1.016213306,0.014605632
669,Kepler-980,5830.7,60,4.193,0.1,0.011,0.04,14.138,0.1,1.011459532,0.017893517
670,Kepler-401,6044.6,60,4.043,0.1,0.004,0.04,13.312,0.1,1.006911123,0.017615911
671,Kepler-1533,6320.3,60,4.154,0.1,-0.22,0.04,13.215,0.1,1.005825983,0.019365845
672,Kepler-188,5706.5,60,4.366,0.1,0.15,0.04,14.674,0.1,1.003923488,0.023156109
673,Kepler-654,5846.3,60,4.078,0.1,0.127,0.04,13.645,0.1,0.997898699,0.016286962
674,Kepler-293,5482.7,60,4.53,0.1,0.097,0.04,15.368,0.1,0.997498792,0.023771317
675,KOI-2312,6327.8,60,3.909,0.1,-0.275,0.04,12.982,0.1,0.992393417,0.02416574
676,KOI-1375,6201.8,60,4.275,0.1,-0.19,0.04,13.709,0.1,0.992175313,0.018112738
677,KOI-4881,6286.2,60,4.248,0.1,-0.02,0.04,12.892,0.1,0.991071675,0.014404932
678,Kepler-1340,5909.4,60,4.401,0.1,0.109,0.04,14.758,0.1,0.990413118,0.02449045
679,Kepler-1072,6004.4,60,4.191,0.1,0.09,0.04,13.93,0.1,0.988813618,0.015280531
680,KOI-3100,5955.3,60,4.056,0.1,0.273,0.04,13.429,0.1,0.988074453,0.012877787
681,Kepler-346,5511.4,60,4.544,0.1,0.099,0.04,15.214,0.1,0.987735033,0.026723769
682,KOI-2083,6032.7,60,4.372,0.1,-0.032,0.04,13.516,0.1,0.98653632,0.161990488
683,KOI-2641,5796.5,60,4.071,0.1,-0.003,0.04,13.845,0.1,0.985661177,0.018246614
684,KOI-3132,6256.8,60,4.069,0.1,0.432,0.04,12.649,0.1,0.980664839,0.024623044
685,Kepler-638,5319.5,60,3.888,0.1,-0.072,0.04,13.532,0.1,0.980072634,0.015773872
686,KOI-3891,5079.8,60,3.746,0.1,-0.102,0.04,13.731,0.1,0.973970019,0.017470577
687,Kepler-1580,6300.2,60,3.982,0.1,0.118,0.04,12.561,0.1,0.969462669,0.024101249
688,Kepler-259,5510.9,60,4.507,0.1,-0.085,0.04,15.219,0.1,0.969385812,0.025377662
689,KOI-1239,5746.6,60,4.37,0.1,-0.047,0.04,15.005,0.1,0.969243238,0.032491752
690,Kepler-1370,6190.4,60,4.166,0.1,0.22,0.04,13.701,0.1,0.967127183,0.015788183
691,KOI-4156,5807,60,4.052,0.1,0.245,0.04,13.809,0.1,0.966843453,0.016850291
692,KOI-4603,6245.1,60,4.263,0.1,0.187,0.04,13.629,0.1,0.966124568,0.016971073
693,Kepler-43,5956.8,60,4.195,0.1,0.343,0.04,13.958,0.1,0.965345021,0.01391868
694,Kepler-193,5975.5,60,4.415,0.1,-0.004,0.04,14.615,0.1,0.962587139,0.021836246
695,KOI-1857,5742.9,60,4.422,0.1,-0.034,0.04,13.748,0.1,0.96245228,0.215811058
696,Kepler-978,5996.4,60,4.385,0.1,-0.103,0.04,13.429,0.1,0.961005949,0.244039368
697,Kepler-419,6383,60,4.182,0.1,0.168,0.04,13.005,0.1,0.960327312,0.024066759
698,KOI-3086,5226.5,60,4.558,0.1,-0.155,0.04,15.707,0.1,0.955376514,0.027101062
699,Kepler-79,6388.8,60,4.326,0.1,0.061,0.04,13.914,0.1,0.951088948,0.016260257
700,Kepler-123,6153.8,60,4.277,0.1,-0.081,0.04,14.061,0.1,0.950448182,0.020969633
701,Kepler-8,6181.3,60,4.238,0.1,-0.084,0.04,13.563,0.1,0.949757728,0.013852621
702,Kepler-596,5983.7,60,4.265,0.1,-0.059,0.04,14.02,0.1,0.948052675,0.021837045
703,Kepler-60,5833.7,60,4.109,0.1,-0.043,0.04,13.959,0.1,0.946820848,0.018501975
704,Kepler-256,5607.4,60,4.317,0.1,0.259,0.04,15.065,0.1,0.94574983,0.022268827
705,Kepler-1587,5774.1,60,4.01,0.1,0.048,0.04,14.09,0.1,0.945453335,0.017069584
706,Kepler-1383,6092.8,60,4.142,0.1,-0.24,0.04,13.716,0.1,0.945245351,0.021955311
707,Kepler-1293,6219.1,60,4.135,0.1,0.125,0.04,13.383,0.1,0.943766577,0.013821635
708,KOI-2677,6129.9,60,4.046,0.1,0.031,0.04,13.46,0.1,0.94186274,0.016735136
709,KOI-2398,6165.5,60,4.147,0.1,-0.299,0.04,13.579,0.1,0.940641057,0.014143507
710,KOI-4269,4965.9,60,3.557,0.1,0.074,0.04,13.263,0.1,0.940416016,0.017119754
711,KOI-5198,5348.8,60,4.595,0.1,0.035,0.04,15.683,0.1,0.938856255,0.036567577
712,Kepler-244,5498.2,60,4.532,0.1,0.075,0.04,15.604,0.1,0.936665406,0.032396463
713,KOI-1477,5259.2,60,4.689,0.1,-0.016,0.04,15.917,0.1,0.936231071,0.032673576
714,Kepler-1391,5781.4,60,4.065,0.1,0.338,0.04,13.852,0.1,0.934363972,0.016153193
715,Kepler-1071,5166.7,60,4.656,0.1,0.154,0.04,15.801,0.1,0.932441505,0.042707509
716,Kepler-1415,5200.3,60,4.386,0.1,0.375,0.04,15.744,0.1,0.930225993,0.035652424
717,Kepler-27,5263.8,60,4.651,0.1,0.125,0.04,15.855,0.1,0.930143053,0.036018722
718,KOI-4633,5984.5,60,4.102,0.1,0.104,0.04,13.848,0.1,0.929468454,0.015231284
719,KOI-611,6349.9,60,4.353,0.1,0.111,0.04,14.022,0.1,0.929295266,0.016343378
720,Kepler-313,5708.6,60,4.18,0.1,0.259,0.04,14.167,0.1,0.926444693,0.075720119
721,KOI-6734,5434.3,60,4.481,0.1,0.402,0.04,15.477,0.1,0.922872,0.024025366
722,Kepler-299,5678.2,60,4.354,0.1,0.12,0.04,15.017,0.1,0.921755169,0.023403986
723,KOI-4022,5997.6,60,3.964,0.1,-0.081,0.04,13.269,0.1,0.918902591,0.012626273
724,Kepler-524,5838.1,60,4.09,0.1,0.012,0.04,13.928,0.1,0.916170815,0.013230336
725,Kepler-394,5870.8,60,4.482,0.1,-0.302,0.04,14.79,0.1,0.916012814,0.021314208
726,Kepler-643,4933,60,3.66,0.1,0.246,0.04,13.781,0.1,0.911450392,0.015371395
727,KOI-2891,6141.6,60,4.024,0.1,0.144,0.04,13.126,0.1,0.909817094,0.322075362
728,KOI-1271,6263.2,60,4.212,0.1,-0.275,0.04,13.632,0.1,0.907365252,0.013930151
729,KOI-2659,5076.9,60,3.402,0.1,0.244,0.04,12.998,0.1,0.905946661,0.019148907
730,KOI-2082,6004.5,60,4.226,0.1,0.323,0.04,14.143,0.1,0.905832159,0.018551757
731,KOI-2410,5647.7,60,4.486,0.1,-0.089,0.04,15.141,0.1,0.904389462,0.021544844
732,Kepler-1093,6314.3,60,4.259,0.1,-0.142,0.04,13.838,0.1,0.903339504,0.018178001
733,KOI-5877,5502.3,60,4.573,0.1,0.052,0.04,15.571,0.1,0.899465407,0.034114275
734,KOI-5855,5701.6,60,4.47,0.1,0.14,0.04,15.138,0.1,0.896904259,0.022749447
735,Kepler-227,5538.9,60,4.443,0.1,0.102,0.04,15.347,0.1,0.894851912,0.025091021
736,Kepler-647,5914,60,4.176,0.1,-0.298,0.04,13.965,0.1,0.890438771,0.016408842
737,Kepler-1054,5909.2,60,4.184,0.1,0.346,0.04,14.136,0.1,0.888326558,0.018766809
738,Kepler-373,5601.6,60,4.469,0.1,0.141,0.04,14.514,0.1,0.888301126,0.018778039
739,KOI-3500,6079.5,60,3.998,0.1,0.195,0.04,13.214,0.1,0.888232599,0.020164475
740,KOI-4864,5751.7,60,3.862,0.1,-0.215,0.04,13.221,0.1,0.885961273,0.013967655
741,KOI-2796,5687,60,4.34,0.1,-0.008,0.04,14.832,0.1,0.884249115,0.019132317
742,Kepler-1269,5937.1,60,4.006,0.1,0.149,0.04,13.611,0.1,0.882619302,0.017343831
743,KOI-684,5287.2,60,3.837,0.1,0.102,0.04,13.831,0.1,0.880589367,0.012514049
744,Kepler-217,6554.2,60,4.168,0.1,-0.074,0.04,13.294,0.1,0.876459427,0.013527064
745,KOI-2885,5491.7,60,3.927,0.1,-0.364,0.04,13.776,0.1,0.875289031,0.014806812
746,KOI-4771,6286.8,60,4.265,0.1,-0.078,0.04,13.964,0.1,0.87089596,0.014136738
747,KOI-4588,6203.6,60,4.104,0.1,-0.141,0.04,12.912,0.1,0.870191096,0.019365873
748,Kepler-1440,5653.5,60,4.009,0.1,0.217,0.04,14.131,0.1,0.867838383,0.019006906
749,Kepler-1000,6421,60,4.231,0.1,0.102,0.04,13.256,0.1,0.867488554,0.013318622
750,KOI-2228,6656.3,60,4.19,0.1,-0.103,0.04,12.678,0.1,0.863527475,0.029298649
751,Kepler-1226,6000.1,60,4.18,0.1,0.195,0.04,14.15,0.1,0.860293369,0.030421665
752,Kepler-67,5238.4,60,4.709,0.1,0.13,0.04,16.144,0.1,0.857967717,0.050794318
753,KOI-3128,6142,60,4.001,0.1,-0.05,0.04,13.371,0.1,0.855197727,0.015974064
754,KOI-5216,5595.8,60,4.515,0.1,-0.016,0.04,15.495,0.1,0.852839641,0.027528569
755,Kepler-1616,6153.3,60,4.112,0.1,-0.12,0.04,13.499,0.1,0.850016923,0.013438375
756,KOI-4575,6280.9,60,4.068,0.1,0.026,0.04,13.174,0.1,0.849796278,0.014364183
757,Kepler-485,5801.7,60,4.367,0.1,0.194,0.04,14.952,0.1,0.847839833,0.020057443
758,Kepler-187,5996.5,60,4.148,0.1,-0.041,0.04,14.173,0.1,0.846839952,0.024595256
759,KOI-703,6386,60,4.113,0.1,0.256,0.04,13.361,0.1,0.845238679,0.013699377
760,Kepler-1004,5007.4,60,3.486,0.1,0.186,0.04,13.427,0.1,0.83938184,0.026622985
761,KOI-4257,5475.5,60,3.799,0.1,0.017,0.04,13.34,0.1,0.839366935,0.015265229
762,KOI-4443,6353.5,60,4.194,0.1,-0.075,0.04,13.802,0.1,0.83753804,0.016952568
763,KOI-465,5966.8,60,4.1,0.1,-0.009,0.04,14.188,0.1,0.835987921,0.020239887
764,KOI-2769,5786.9,60,3.956,0.1,-0.024,0.04,13.66,0.1,0.835060992,0.013353139
765,KOI-134,6235.5,60,4.141,0.1,0.284,0.04,13.675,0.1,0.833862006,0.012348252
766,Kepler-315,5682.8,60,4.417,0.1,-0.271,0.04,15.321,0.1,0.833682172,0.026064027
767,Kepler-645,6191.5,60,4.283,0.1,-0.055,0.04,13.992,0.1,0.823310937,0.015300558
768,KOI-5702,5819.2,60,4.613,0.1,0.035,0.04,15.462,0.1,0.818793581,0.023593505
769,KOI-3541,6229.5,60,4.164,0.1,-0.213,0.04,13.769,0.1,0.818390551,0.012349332
770,Kepler-1129,5707.1,60,4.526,0.1,0.111,0.04,15.28,0.1,0.816732119,0.02972072
771,KOI-4811,5571.5,60,3.896,0.1,0.051,0.04,13.816,0.1,0.816676048,0.018456968
772,Kepler-216,6118.7,60,4.189,0.1,-0.072,0.04,13.998,0.1,0.813376222,0.015070778
773,KOI-141,5320.6,60,4.419,0.1,0.314,0.04,13.687,0.1,0.810517878,0.034239606
774,KOI-4567,6368.6,60,4.235,0.1,-0.111,0.04,13.775,0.1,0.809558188,0.020427801
775,KOI-4426,6168.9,60,4.078,0.1,0.074,0.04,13.665,0.1,0.806400898,0.015537142
776,Kepler-1397,6123,60,4.162,0.1,-0.333,0.04,14.089,0.1,0.805976073,0.016797205
777,KOI-4647,5166,60,3.814,0.1,0.227,0.04,13.726,0.1,0.805699228,0.013325372
778,KOI-4773,6191.2,60,4.044,0.1,-0.22,0.04,13.556,0.1,0.804303326,0.01537841
779,Kepler-66,5785.5,60,4.575,0.1,0.062,0.04,15.2,0.1,0.802988258,0.025558254
780,Kepler-214,6052,60,4.125,0.1,-0.022,0.04,13.949,0.1,0.798679191,0.015537875
781,Kepler-33,5946.9,60,4.053,0.1,0.142,0.04,13.988,0.1,0.798185367,0.015064154
782,KOI-4435,6254.3,60,4.174,0.1,0.123,0.04,13.517,0.1,0.79733774,0.011566891
783,KOI-3980,5764.5,60,4.295,0.1,0.165,0.04,14.67,0.1,0.797012725,0.026540204
784,Kepler-1597,6205.1,60,4.239,0.1,-0.126,0.04,14.144,0.1,0.790156789,0.015754733
785,Kepler-618,5741.5,60,4.277,0.1,-0.042,0.04,14.827,0.1,0.789643804,0.021350174
786,Kepler-286,5559.2,60,4.462,0.1,-0.253,0.04,15.587,0.1,0.789465508,0.069508931
787,KOI-1421,5623.2,60,4.335,0.1,0.035,0.04,15.305,0.1,0.787535006,0.032543856
